1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,1.0000000000000004,0.3651165912078199,0.3651165912078199,0.3651165912078199,1.0000000000000004,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,1.0000000000000004,0.3651165912078199,0.3651165912078199,0.3651165912078199,1.0000000000000004,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199,0.3651165912078199
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,0.3651165912078199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
